context	segment	gender
A hockey player and his friend Jay MacDonald were inspired to bring a team to St. 	" Pilous would be coach & general manager of the team, and MacDonald would be secretary & treasurer."	male
"Governor King recommended he take the office permanently despite his inebriate habits, for no other person in the colony was at all equal to that office and the salary, then about (Pounds)350 with the benefit of several assigned servants and land grants, was insufficient inducement. "	 Atkins remained the colony's principal legal officer for years.	male
"In the late 1960s and throughout the 1970s, he worked with The Soft Machine, Savoy Brown, Ten Years After, King Crimson and Led Zeppelin. "	 As engineer unless otherwise specified:	male
"Rutte resigned from his position in government in June 2006 to return to the House of Representatives, and he soon became the parliamentary leader of the VVD. "	 Rutte was campaign manager for the 2006 municipal elections.	male
"Before his death, he was the partner of Dennis Rakestraw. "	 Dunlow has been an officer for over twenty years.	male
He named Gutfeld his successor. 	 Zinczenko became editor-in-chief in 2000.	male
He took the stage name Robert T. Odeman when he began his career as an actor and musician. 	" After training to become a carpenter, Odeman studied classical piano, successfully performing throughout Europe for several years as a pianist."	male
"In 1999, he was awarded the Order of the Palmetto by then-Governor Jim Hodges. "	" Gustafson continued to conduct occasional programs at BJU until 2010, as well as remaining active as a conductor of high school all-state choirs and orchestras and conducting church choir clinics."	male
"Simonson told the president in his 2006 resignation letter that he had accomplished what he had set out to do, and it was time to pursue other opportunities. "	 Simonson served as the Secretary's principal advisor on matters related to bioterrorism and other public health emergencies.	male
The first driver found that a fault with the Automatic Warning System (AWS) prevented the brakes from releasing (a recurrence of the previous day but the whole system had not malfunctioned since December 1996) so he isolated (disabled) it at 06:00 but did not report the failure to the signaller and to Railtrack  	" The train driver passed two warning signals (a double yellow followed by a single yellow) without slowing the train down, and only reacted by applying the emergency brake when the red danger signal came into view."	male
"Hazheev is a career soldier, and studied first at the Suvorov Military School in Sverdlovsk, then at the Tashkent Higher All-Arms Command School, where he graduated in 1963, and finally at the Frunze Military Academy in Moscow. "	" From 1983 until 1986, Hazheev served as chief adviser to the Soviet military mission in the Socialist Republic of Vietnam."	male
"After his basic military service in 1975, he graduated at the Theresian Military Academy. "	" from 1988 to 1991, Commenda was the chief instructor of tactics at the National Defense Academy."	male
Code built a large woollen mill at Carleton Place in 1871; he was forced to close it due to financial difficulties in 1878. 	 Code joined the federal Ministry of Internal Revenue as an Inspector of Weights and Measures in 1880.	male
"In 2005, he argued that drivers deserved a further fifty-cent increase per ride to cope with soaring fuel costs. "	" Following the murder of a taxi driver by a passenger, Moscoe commented that drivers live a very dangerous existence, adding I would venture to say their job is more dangerous than a police officer."	male
