context	segment	gender
"He was largely autonomous on his patch, answering only to the divisional superintendent and only calling in support from Scotland Yard for very serious crimes such as murder. "	" The rank was discontinued in 1949, when it was regraded to detective chief inspector."	male
"Daukantas' education was financed by his uncle, priest Simonas Lopacinskis (died in 1814). "	" When the school was visited by an inspector from Vilnius University in 1808, Daukantas was listed among 16 exemplary second-year students (out of total 68 students)."	male
"They never believed they would actually get the musician to appear in the film, but thought putting him in the script would make the studio excited about it. "	" Cusack knew Springsteen socially, and called the musician up and pitched the idea."	male
"In early 1875, he moved to Cañon City, Colorado, and worked for James Clelland in his general mercantile store. "	" Peabody quickly climbed the ladder at Clelland's store, becoming a manager, then a full partner, and then purchasing the store outright in 1882."	male
"He also studied conducting under Erich Kleiber, and Karl Muck. "	" Konoye co-founded the Japan Symphonic Association in 1925, and the following year became conductor of the orchestra."	male
"When Bjerknes' grant ended, he was hired by Otto Pettersson as his main assistant at the Swedish Hydrographic and Biological Commission. "	 Pettersson is the chief scientist of the Commission's research vessel fleet.	male
Watson was frustrated by the number of children who committed a petty crime and faced him in his courtroom. 	" As a law official, the sheriff arrested the vagrant children and enrolled them in school."	male
"Despite the club's slide down the table, he denied he would resign, but it was reported that two late goals from summer signing Gareth Evans to give City a late 2–1 away at Torquay United saved McCall from being sacked. "	" However, defeat to Bury in the club's following fixture was McCall's last game as manager, with McCall saying after the game: It's time for somebody else to come in and take up the reins and hopefully do well."	male
"The Romantic revival, seeing in him a victim of its special bête noire Boileau, and attracted by his splendid diction, rich metrical faculty, and combination of classical and medieval peculiarities, adopted his name as a kind of battle-cry, and for the moment exaggerated his merits somewhat. "	 Ronsard was the acknowledged chief of the Pléiade and its most voluminous poet.	male
"The Hasidim then asked the Rebbe's daughter Malka and her husband, Rabbi Dr. Menachem Mendel Brayer, a teacher at Yeshiva University, to offer one of their two young sons to be groomed for the position. "	" The elder, Yigal, an aerospace engineer, was suggested and then rejected."	male
He finished 6th in a thin field and was advised to retire on medical grounds after a heavy crash in the final round. 	 Soper was voted the greatest saloon car driver ever by readers of Motor Sport.	male
"After the World War I he worked as an independent architect in the city of Brno, until 1939. "	 Wiesner was a very active architect in the city between the World Wars.	male
"Bore started his career as an attacking player, playing as a winger or a striker, before being converted into playing at right-back. "	 Bore now works as a Police Officer for Humberside Police.	male
"In 1836, he became a surgeon in the marine brigade which took part in the Carlist War, gaining distinction through his services. "	 Alcock was made deputy inspector-general of hospitals.	male
While wrestling on the independent circuit he worked as an accountant during the day. 	 Among these included the IPWA (Independent Pro Wrestling Association) Wohl was originally cast as the manager of a group known as the Rat Pack.	male
He lived for about 10 years in the South of France where he built yachts. 	" Huggett was reported to have been an intelligence officer, who from 1989 ran a school for children in Hampshire."	male
He demonstrated that the emission is mostly concentrated in the microwave spectral range. 	" By 1950, Prokhorov was assistant chief of the oscillation laboratory."	male
"Grote went on to accept a faculty position as an associate professor of chemistry at his alma mater in 1931, and eventually moved on to professor of chemistry in 1941. "	" From 1941 to 1972 Grote also served as scientific advisor for the Chattanooga Medicine Company, later to be called Chattem Co."	male
