context	segment	gender
"Robert Carson was portrayed in a numismatic roman à clef, The Coin Collectors (1997), by his friend and colleague the Belgian Pierre Bastien. "	" The chief curator was tall, with blond hair, and an angular face brightened by piercing eyes."	male
"On 10 March, in worsening weather and with his own supplies dwindling, Cherry-Garrard turned for home. "	" Atkinson would later write, I am satisfied that no other officer of the expedition could have done better."	male
"As of 2009, his total live tournament winnings exceed $2,300,000. "	 Fitoussi also works as an architect and plays the stock market.	male
"A few days later, the child is kidnapped by Gort and Hiller is also captured: both are taken to a derelict house where he encounters Salto (Hope). "	 It transpires that Hiller is a computer programmer who Salto had bribed to obtain details of the security system at a bank near Heathrow Airport.	male
"Under section 50(1) of the Police Force Ordinance, a police officer can apprehend (i.e. arrest) a person if he reasonably suspects the person being arrested is guilty of an offence. "	 Whether there is such a reasonable suspicion in a particular case is to be determined objectively by reference to facts and information which the arresting officer has at the time of the arrest.	male
"After his basic military service in 1975, he graduated at the Theresian Military Academy. "	" from 1988 to 1991, Commenda was the chief instructor of tactics at the National Defense Academy."	male
"Although Prichard was a contemporary of Potter's (he was about eleven years her junior and in his twenties when the incident took place), Potter's tailor is shown as a little old man in spectacles, with a pinched face, old crooked fingers, and the action of The Tailor of Gloucester takes place in the 18th century. "	" Potter sketched the Gloucester street where the tailor's shop stood as well as cottage interiors, crockery, and furniture."	male
"His loyal service earned him the governorships of Izu Province, Kozuke and a number of others in turn, as well as a number of other high government positions. "	" Yorimitsu served as commander of a regiment of the Imperial Guard, and as a secretary in the Ministry of War."	male
"The military background of Baasha is not explicit in the text, though he reportedly killed Nadab within the king's own military camp. "	 Which would indicate that Baasha was a soldier or officer in Nadab's army.	male
"According to Heller, he told Wright, Every dollar comes into Ruthless, I take twenty cents. "	 That's industry standard for a manager of my caliber.	male
"The final series of Superteams was duly won by 'Watersports' (a team representing swimming, water-skiing and diving) which was led by Olympic swimmer Robin Brew who excelled at running events and also in the gym tests, where the bar jump became his speciality. "	" The RAF officer then completed a successful first year in Superstars by becoming the last ever International champion, this time much more comfortably."	male
"LePointe, while riding a limousine with local health officials, is attacked by two infected crewmen who use a jackhammer through the vehicle door and drag the driver out to feed on him. "	" The other official and LePointe, forced to leave their driver behind, escape by driving in reverse."	male
"Although Strabo distinguished himself by achieving the highest offices a Roman knight could attain under Augustus and Tiberius, his place in history has been largely overshadowed by the infamy of his son Sejanus. "	" During a prefecture which lasted nearly 17 years, Sejanus introduced reforms to the Praetorians which helped shape the Guard into an integral and powerful branch of the Principate."	male
"Bore started his career as an attacking player, playing as a winger or a striker, before being converted into playing at right-back. "	 Bore now works as a Police Officer for Humberside Police.	male
"Pandey shot and wounded himself, and the members of the quarter-guard now obeyed orders. "	 Pandey and the jemander in command of the guard were subsequently court-martialed and executed.	male
Watson was frustrated by the number of children who committed a petty crime and faced him in his courtroom. 	" As a law official, the sheriff arrested the vagrant children and enrolled them in school."	male
Samoset learned some English from fishermen who came to fish off Monhegan Island and he knew most ship captains by name. 	" The Abenaki language is an Algonquian language related to the Massachusett language of the Nauset and Wampanoag people of the area around Plymouth Colony, and Samoset was visiting Wampanoag chief Massasoit at the time of the historic event."	male
